,Id,AcceptedAnswerId,questions,qTitle,tags,answerId,score,answers,CreationDate,link,answered
1015,55218425,55219383.0,We requirement provide drag drop facility markers points The example works perfect marker Because hardcoded geojson features[ ] geometry coordinates [coords lng coords lat] However multi point scenario set geojson respective feature dragged Kindly let know details required Thankx,Mapbox GL JS : Drag 1 point in many points map, drag  point  mapbox-gl-js ,55219383,2,You achieve storing current marker applying change onMove I added property object define id var geojson { type FeatureCollection features [ { type Feature geometry { type Point coordinates [ ] } properties { id } } { type Feature geometry { type Point coordinates [ ] } properties { id } } ] } On onmousedown event point layer store current feature id Here features[ ] usable event fired point first feature ever clicked one map mousedown point function e { currentFeatureId e features[ ] properties id Prevent default map drag behavior e preventDefault canvas style cursor grab map mousemove onMove map mouseup onUp } After onMove method use move right feature function onMove e { var coords e lngLat Set UI indicator dragging canvas style cursor grabbing Update Point feature `geojson` coordinates call setData source layer `point` var currentMarker geojson features find obj gt { return obj properties id currentFeatureId } currentMarker geometry coordinates [coords lng coords lat] map getSource point setData geojson } See working exemple,3/18/2019 9:42,https://stackoverflow.com/questions/55218425,Yup
1016,55222836,55227710.0,please could anyone help I need use map toFly method interpolate locations According Mapbox documentation I need pass object describing destination I want fly The object center property holding array centre Long lat coordinates destination I need taken My problem implementing method I bounding box coordinates locations I need interpolate I can’t something like map flyTo bbox Does anyone know obtain centre Long lat coordinates location based bbox coordinates,How to calculate location’s long/lat based on its bbox coordinates, mapbox ,55227710,1,Assuming LngLatBounds objects call getCenter method var point1 bounds1 getCenter var point2 bounds2 getCenter bounds1 bounds2 objects type LngLatBounds Check Edit values gave comment would first bounds var sw1 new mapboxgl LngLat 110 2672863 1144639 var ne1 new mapboxgl LngLat 110 5088836 9319917 var bounds1 new mapboxgl LngLatBounds sw1 ne1 Note Mapbox GL uses longitude latitude coordinate order opposed latitude longitude,3/18/2019 13:45,https://stackoverflow.com/questions/55222836,Yup
1018,55238435,,The example taken Mapbox shows mark location map annotation I understand viewDidLoad called app starts thats runs everything inside viewDidLoad function I understand last two functions program called seem name mapView I see reference inside viewDidLoad import Mapbox class ViewController UIViewController MGLMapViewDelegate { override func viewDidLoad { super viewDidLoad let mapView MGLMapView frame view bounds mapView autoresizingMask [ flexibleWidth flexibleHeight] Set map’s center coordinate zoom level mapView setCenter CLLocationCoordinate2D latitude 7326808 longitude 9843407 zoomLevel animated false view addSubview mapView Set delegate property map view `self` instantiating mapView delegate self Declare marker `hello` set coordinates title subtitle let hello MGLPointAnnotation hello coordinate CLLocationCoordinate2D latitude 7326808 longitude 9843407 hello title Hello world hello subtitle Welcome marker Add marker `hello` map mapView addAnnotation hello } Use default marker See also view annotation custom marker examples func mapView mapView MGLMapView viewFor annotation MGLAnnotation gt MGLAnnotationView { return nil } Allow callout view appear annotation tapped func mapView mapView MGLMapView annotationCanShowCallout annotation MGLAnnotation gt Bool { return true } },When are swift functions called in programs where no function call is visible?, ios  swift  mapbox  mglmapview ,55238525,2,These delegate methods declared protocol called MGLMapViewDelegate implemented class class ViewController UIViewController MGLMapViewDelegate { } By setting delegate object controller self like MGLMapView viewDidLoad mapView delegate self saying method called mapView delegate method implemented like mapView viewFor gt MGLAnnotationView called Anyway mapView instance variable otherwise lost reference class ViewController UIViewController MGLMapViewDelegate { var mapView MGLMapView override func viewDidLoad { super viewDidLoad mapView MGLMapView frame view bounds } },3/19/2019 10:12,https://stackoverflow.com/questions/55238435,Nope
1020,55239960,55245032.0,I use mapBox update version function deprecated nothing replace In line addMarker IconFactory MarkerOptions deprecated mapboxMap addMarker MarkerOptions position LatLng lat lng icon IconFactory getInstance context fromResource R drawable ic marker And also clear function deprecated mapboxMap clear I added implementation com mapbox mapboxsdk mapbox android plugin annotation v But nothing similar helpful clear map add marker doc example,mapboxMap.clear() is deprecated, android  mapbox  mapbox-plugin ,55245032,1,For adding marker using new methods modify gradle andorid{ compileOptions { sourceCompatibility JavaVersion VERSION targetCompatibility JavaVersion VERSION } } dependencies { implementation com mapbox mapboxsdk mapbox android sdk implementation com mapbox mapboxsdk mapbox android plugin markerview v implementation com mapbox mapboxsdk mapbox android plugin annotation v } Using Markers class MarkerActivity AppCompatActivity { private val random Random private var markerViewManager MarkerViewManager null private var marker MarkerView null private lateinit var mapBox MapboxMap override fun onCreate savedInstanceState Bundle { super onCreate savedInstanceState Mapbox getInstance Your key setContentView R layout activity main mapView onCreate savedInstanceState mapView getMapAsync { mapboxMap gt mapboxMap setStyle Style MAPBOX STREETS { gt mapBox mapboxMap mapboxMap moveCamera CameraUpdateFactory zoomTo markerViewManager MarkerViewManager mapView mapboxMap createRandomMarkers } } } private fun createRandomMarkers { markerViewManager let { { val imageView ImageView MarkerActivity imageView setImageResource R mipmap ic launcher imageView layoutParams FrameLayout LayoutParams val markerView MarkerView createRandomLatLng imageView addMarker markerView } } } private fun createRandomLatLng LatLng { return LatLng random nextDouble 200 + random nextDouble 300 + 180 } override fun onStart { super onStart mapView onStart } override fun onPause { super onPause mapView onPause } override fun onStop { super onStop mapView onStop } override fun onLowMemory { super onLowMemory mapView onLowMemory } override fun onDestroy { super onDestroy markerViewManager onDestroy mapView onDestroy } For clearing map use delete function SymbolManager As per thread thread List lt Symbol gt symbols new ArrayList lt gt LongSparseArray lt Symbol gt symbolArray symbolManager getAnnotations int lt symbolArray size i++ { symbols add symbolArray valueAt } symbolManager delete symbols This available annotation,3/19/2019 11:28,https://stackoverflow.com/questions/55239960,Yup
1022,55248077,,All examples I seen adding marker map show marker added onMapReady callback onMapClick callback I app periodically finds user latitude longitude I want add marker map lat lng updates This happens outside previously mentioned callbacks How would I I need access Style object map accesible inside callbacks,How do I add markers to a Mapbox map outside of a Mapbox event?, android  mapbox  mapbox-android ,55265651,1,The reason callbacks particular onMapReady used examples ensure mapboxMap objects style loaded time attempt modify potential asynchronous weirdness map renders I would recommend still include logic adding periodic lat lon coordinates markers within onMapReady callback ⚠️ Disclaimer I currently work Mapbox ⚠️,3/19/2019 18:46,https://stackoverflow.com/questions/55248077,Nope
1023,55253067,,I spent day trying decipher add satellite layer ngx mapboxgl map angular map think I oh close I believe I managed actaully add layer map I getting error I idea fix runtime Here html I create map lt mat card gt lt mat card content gt lt mgl map [style] mapStyle [zoom] zoom [center] center load loadMap dollar event zoomEnd onZoom dollar event gt lt mgl control mglScale unit imperial position top right gt lt mgl control gt lt mgl map gt lt div class map overlay gt lt button mat button click layerControl gt lt mat icon gt layers lt mat icon gt lt button gt lt div gt lt mat card content gt lt mat card gt code I trying add satellite layer loadMap map Map { mapRef map center map getCenter mapRef addLayer { id satellite type raster visible visible source { type raster source mapbox styles v1 mapbox satellite streets v9 } maxzoom } console log map mapRef } First I getting compiler error telling I using type GeoJSON I specify type raster ERROR home home component ts error TS2322 Type { type string source string } assignable type string GeoJSONSourceRaw VideoSourceRaw ImageSourceRaw CanvasSourceRaw VectorSource RasterSource RasterDemSource Object literal specify known properties source exist type AnySourceData I get runtime error complaining length I cannot figure thrown I searched searched documentation angular found example applies ngx angular ts I sure done currently loss turn next Any pointers Thanks,adding satellite layer to ngx-mapboxgl street map, angular  mapbox-gl ,55253958,0,After couple days digging experimenting I finally code add satellite layer ngx mapboxgl street map toggle visibility Code add layer map loadMap map Map { mapRef map center map getCenter mapRef addLayer { id satellite street type raster layout { visibility visible } source { type raster url mapbox mapbox satellite } source layer satellite maxzoom } lines turn visibility mapRef setLayoutProperty satellite street visibility visible Hopefully save people lot wasted time trying find documented spot Cheers,3/20/2019 3:18,https://stackoverflow.com/questions/55253067,Nope
1024,55254457,55268905.0,UPDATED TO INCLUDE FULL DIALOG CODE I angular app mapbox gl map object I want set layer map hidden visible In component map created map setLayoutProperty function deifned works like charm It dialog however I want toggle layers In dialog map object gets passed issues I try use setLayoutProperty funciton toggle layer I get runtime error telling function defined Usage map component works fine mapRef setLayoutProperty satellite street visibility none Where dialog created map component layerControl { const dialogConfig new MatDialogConfig dialogConfig disableClose true dialogConfig autoFocus true dialogConfig panelClass layer control dialog dialogConfig position { top right } dialogConfig data { map mapRef } const dialogRef layerControlDialogComponent open LayerControlDialogComponent dialogConfig dialogRef afterClosed subscribe data gt { console log Dialog output data controls acMgrName touched } } Where map passed via constructor dialog import { Component Inject OnInit } angular core import {MAT DIALOG DATA MatDialogRef} angular material import { LngLat Layer Map } mapbox gl Component { selector app layer control templateUrl layer control dialog component html styleUrls [ layer control dialog component scss ] } export class LayerControlDialogComponent implements OnInit { layers { markerLayer true polyLayer true satLayer false IFRLayer false VFRLayer false airspaceLayer false } map Map visibility constructor public dialogRef MatDialogRef lt LayerControlDialogComponent gt Inject MAT DIALOG DATA map Map { console log layer control dialog map map map map } ngOnInit { } onSatShowToggle e { layers satLayer e checked true true false visibility layers satLayer true visible none console log map map map setLayoutProperty satellite street visibility visibility } onMarkerShowToggle e { layers markerLayer e checked true true false } onPolyShowToggle e { layers polyLayer e checked true true false } onRadioGroupToggle e { switch e value { case vfrLayer layers VFRLayer true layers IFRLayer false layers airspaceLayer false break case ifrLayer layers VFRLayer false layers IFRLayer true layers airspaceLayer false break case airspaceLayer layers VFRLayer false layers IFRLayer false layers airspaceLayer true break } } close e { dialogRef close } } finally runtime error I imports verified map object getting passed dialog What I missing Thanks,angular method works in component but not dialog, angular  mapbox-gl ,55268905,0,Ended dialog select layers display hide return status layer back map component Map component shows hides layers based return dialog Seems roundabout way things works,3/20/2019 6:02,https://stackoverflow.com/questions/55254457,Yup
1025,55258560,,I trying allow mapbox marker clicked clicked automatically takes new link Is possible I currently map locations loaded zoom level shows When click location zooms location I want take url click rather zoom however I cant seem find documentation I aware done using popup box contains url way remove extra step Thank,Add url redirect to mapbox icon, mapbox  mapbox-gl-js  mapbox-gl  mapbox-marker  mapbox-gl-draw ,55262206,1,You use click event layer get feature clicked use property feature build link map click layername function e { Here access e features[ ] feature cliked With whatever want feature },3/20/2019 10:28,https://stackoverflow.com/questions/55258560,Nope
1027,55258724,,I beginner GIS PostGIS applications I trying display polygon mapbox map unable Following javascript code mapboxgl accessToken TOKEN var map new mapboxgl Map { container map style mapbox styles mapbox streets v9 center [115 813867 932177] zoom } map load function { map addLayer { id maine type fill source { type geojson data threeHouses } layout {} paint { fill color 088 fill opacity } } } Here JSFiddle,mapbox not displaying polygon, mapbox  mapbox-gl-js ,55265149,1,There couple issues JS Fiddle shared You included mapbox gl js amp mapbox gl css resources properly referenced You declaring data variable correctly let threeHouses var threeHouses You also initializing map completely different lat lon included polygon data If address three better chance understanding whether problem,3/20/2019 10:36,https://stackoverflow.com/questions/55258724,Nope
1028,55260673,,I trying show polylines taken GeoJson added source poor results NSString jsonString { type FeatureCollection features [{ type Feature properties {} geometry { type LineString coordinates [[ 87380981445 991766591] [ 88204956054 34544106435] [ 9465942382 8539110632] [ 9465942382 37538867776] [ 00976 68669179654]]}} { type Feature properties {} geometry { type LineString coordinates [[ 7378540039 4693334544] [ 88204956054 8621884898] [ 87243652343 0237796669] [ 971313476 73590787394]]}}]} NSData jsonData [jsonString dataUsingEncoding NSUTF8StringEncoding] MGLShapeCollectionFeature shapeCollectionFeature MGLShapeCollectionFeature [MGLShape shapeWithData jsonData encoding NSUTF8StringEncoding error NULL] MGLMultiPolyline polylines [MGLMultiPolyline multiPolylineWithPolylines shapeCollectionFeature shapes] MGLShapeSource source [[MGLShapeSource alloc] initWithIdentifier transit shape polylines options nil] [self mapView style addSource source] MGLLineStyleLayer lineLayer [[MGLLineStyleLayer alloc] initWithIdentifier layer source source] [self mapView style addLayer lineLayer] I logged source object inside two polylines But shown I wrong I use mapbox sdk ios,How to show polylines added in the source in mapbox ios?, objective-c  mapbox  mapbox-ios ,55692391,0,Are using [MGLMapViewDelegate mapView didFinishLoadingStyle] method ensure map properly initialized adding style layer If likely running race issue adding data immediately overwritten style loading If modify code ensure source style added prematurely I would expect issues resolve void mapView MGLMapView mapView didFinishLoadingStyle MGLStyle style { MGLShapeSource source [[MGLShapeSource alloc] initWithIdentifier transit shape polylines options nil] [self mapView style addSource source] MGLLineStyleLayer lineLayer [[MGLLineStyleLayer alloc] initWithIdentifier layer source source] [self mapView style addLayer lineLayer] } ⚠️ Disclaimer I currently work Mapbox ⚠️,3/20/2019 12:21,https://stackoverflow.com/questions/55260673,Nope
1030,55273118,55298824.0,I trouble displaying fixed map Ireland using Mapbox ios different screen sizes MGLMapView setVisibleCoordinates seems I need behaving I expect I expecting pass bottom left coordinate top right coordinate define rectangle display regardless screen size mapView setVisibleCoordinates [CLLocationCoordinate2D latitude 347676 longitude 444362 CLLocationCoordinate2D latitude 375322 longitude 128659 ] count edgePadding UIEdgeInsets zero animated false I also tried mapView setVisibleCoordinateBounds MGLCoordinateBounds sw CLLocationCoordinate2D latitude 347676 longitude 444362 ne CLLocationCoordinate2D latitude 375322 longitude 128659 edgePadding UIEdgeInsets zero animated false To results shown As see iphone 5s layout perfect I expecting code show view ipad however zoomed much How I show view across devices,Mapbox iOS setVisibleCoordinates not behaving as expected, ios  mapbox  mapbox-gl ,55298824,3,Ok I got working There camera method MGLMapView return camera zooms far still displaying rectangle specify Just make sure done didFinishLoading delegate method let northeast CLLocationCoordinate2D latitude 499130 longitude 945938 let southwest CLLocationCoordinate2D latitude 133369 longitude 531064 let ireland MGLCoordinateBounds sw southwest ne northeast let camera mapView camera mapView camera fitting ireland edgePadding UIEdgeInsets zero mapView setCamera camera animated false,3/21/2019 2:57,https://stackoverflow.com/questions/55273118,Yup
1032,55280405,,Moving question stated I trying setState activeID id selected feature geoJson Aka I select Icon specific feature id I set state icon feature id In code activeID undefined Can anyone tell I might wrong Thanks UPDATE I tried console log feature id see code I get undefined I reason able reach Sample feature { type FeatureCollection features [ { id type Feature properties { name Hotel } geometry { type Point coordinates [ 584664 680532 ] } } constructor props { super props state { activeIndex activeID onPress onPress bind onActiveIndexChange onActiveIndexChange bind async onPress pressFeature { const { screenPointX screenPointY } pressFeature properties const hitFeatureCollection await map queryRenderedFeaturesAtPoint [screenPointX screenPointY] null [ singleIcon ] let feature null let currentFeature null hitFeatureCollection features length gt { feature hitFeatureCollection features[ ] let lt props featureCollection features length i++ { currentFeature props featureCollection features[i] console log feature id feature id currentFeature id { setState { activeIndex isChangeFromPress true destination feature geometry coordinates } break } } } onActiveIndexChange index { const feature props featureCollection features[index] feature { return } setState { activeIndex index activeID feature id isChangeFromPress false destination feature geometry coordinates } },How do I set state of activeID to be the specific feature.id of a selected icon on MapBox in React Native, javascript  react-native  for-loop  mapbox ,55284673,1,Short terms solution adding id feature properties new geoJson looks like { type FeatureCollection features [ { id type Feature properties { placeID name Hotel } geometry { type Point coordinates [ 584664 680532 ] } } Please let know better solution,3/21/2019 12:25,https://stackoverflow.com/questions/55280405,Nope
1033,55297936,,Does anyone know I expand marker popup infobox click mapboxgl At moment I following When user hovers marker popup appears displaying name venue var infobox new mapboxgl Popup { closeButton false closeOnClick false } map mousemove function e { var features map queryRenderedFeatures e point { layers [‘layer’] } map getCanvas style cursor features length pointer features length { infobox remove return } var feature features[ ] infobox setLngLat feature geometry coordinates setHTML ‘Venue name’ addTo map } What I need implement apart When user clicks marker popup expands showing along venue’s name description The popup stays open user clicks somewhere else map Does anyone know vanilla JS,Expanding mapbox popup on click, popup  mapbox ,55308034,0,mean like create DOM element marker var el document createElement div el id marker create popup var popup new mapboxgl Popup { offset } setText Venue name new mapboxgl Marker el setLngLat monument setPopup popup sets popup marker addTo map,3/22/2019 10:46,https://stackoverflow.com/questions/55297936,Nope
1034,55313465,,I real newbee regarding coding question following tutorial Instead hitting enter get result How implement autocomplete tutorial Like MapBox Autocomplete I searched MapBox docs Thanks advance,Mapbox Geocoding and Directions APIs, javascript  html  autocomplete  mapbox ,55359621,0,autocomplete optional parameter api request You need add request also handle UI I would suggest looking example,3/23/2019 11:55,https://stackoverflow.com/questions/55313465,Nope
1035,55340166,,When making request MapBox API create new dataset keep getting response 404 { name foo description bar } We sending code curl X POST “ mapboxtest json header “Content Type application json,"Always getting ""Not found"" message when using mapbox datasets api", json  mapbox ,55342476,0,Problem Solved It wierd message My token key allowed change datasets problem It default public key,3/25/2019 14:31,https://stackoverflow.com/questions/55340166,Nope
1036,55345293,,I code display markers place map loads via GeoJson data It working perfectly thing I want remove previous map markers adding new markers Where I make changes work perfectly Here complete function prepareGeoJsonData data { let features [] let counter let val data { features push { type Feature geometry val address geometry border center val address geometry center properties { center val address geometry center coordinates landUnitId val memberOf parcel[ ] } id counter++ } code marker customization let marker new mapboxgl Marker el setLngLat cords setPopup popup addTo mapRef markers push marker } } return { type FeatureCollection features features } } Current Flow Page Loads > Map Loads > Markers Appear > Apply filters > New Markers Added > Previous Markers Still Present Required Flow Page Loads > Map Loads > Markers Appear > Apply filters > New Markers Added > Previous Markers Disappear,removing previous marker before adding new marker in Mapbox, angular  typescript  web  mapbox-gl-js  mapbox-marker ,55346048,0,I assuming using google maps Have checked url TLDR var lt markers length i++ { markers[i] setMap null },3/25/2019 19:41,https://stackoverflow.com/questions/55345293,Nope
1037,55365002,,I Geocoder component mapbox see Map jsx file I search example type search input Kyiv works well Kenya throws error console I use react map gl geocoder project Here link code I understand cities work another Error throws console Uncaught Error Pixel project matrix invertible WebMercatorViewport Viewport bundle js 93669 new WebMercatorViewport bundle js 94106 fitBounds bundle js 88838 EventEmitter Geocoder handleResult bundle js 88997 EventEmitter node modules events events js EventEmitter emit bundle js 8857 MapboxGeocoder onChange bundle js 1932 Suggestions node modules suggestions src suggestions js Suggestions value bundle js 143620 List node modules suggestions src list js List handleMouseUp bundle js 143415 List lt anonymous gt bundle js 143409 I need make Geocoder search mapbox work properly,I receive Error: Pixel project matrix not invertible and this.state.viewport for map does not change, javascript  reactjs  maps  mapbox  mapbox-gl-js ,55383194,0,The solution strange Interestingly enough I set height width MapGL component looks like removing adding viewport state object fixed issue,3/26/2019 19:34,https://stackoverflow.com/questions/55365002,Nope
1038,55378367,55432849.0,I trying make example StackBlitz mapbox gl How I set accessToken The editor states Cannot assign accessToken constant read property I already tried possible solutions another question import { Component ViewChild ElementRef } angular core import mapboxgl mapbox gl Component { selector app templateUrl app component html styleUrls [ app component css ] } export class AppComponent { ViewChild map mapElement ElementRef map mapboxgl Map ngOnInit { mapboxgl accessToken lt token gt map new mapboxgl Map { container mapElement nativeElement style mapbox styles mapbox streets v11 center [ 907] zoom } } } Full code example,How to set mapboxgl.accessToken in Angular-project?, angular  typescript  mapbox-gl ,55432849,1,Finally solved problem replacing import mapboxgl mapbox gl const mapboxgl require mapbox gl I know works despite red underlines It could specific StackBlitz I leave example disable key Mapbox,3/27/2019 13:26,https://stackoverflow.com/questions/55378367,Yup
1040,55381060,55405354.0,The 3d model example Mapbox GL JS docs made wonder I could animate movement 3d vehicles across map e g Uber AVS demo Cesium I tried adapting 3d model example code removing current 3d model creating new one adding However cycle much slow smooth animation const moveObject gt { map removeLayer 3d model modelOrigin incrementCoords modelOrigin modelTransform createModelTransform modelOrigin const customLayer createCustomLayer modelTransform map addLayer customLayer } Ideally I like see smooth animation like AVS demo various animate line point marker examples Mapbox GL JS docs,How to animate movement of 3d models in Mapbox GL JS, mapbox  mapbox-gl-js  mapbox-gl ,55405354,1,For true 3D use case like demos better 3D tool rather Mapbox GL JS It 3D renderer true 3D reason getting want As Mapbox tool best option would Maps SDK Unity There example Unity SDK replace 3D building custom model You find,3/27/2019 15:34,https://stackoverflow.com/questions/55381060,Yup
1041,55384143,55399891.0,I would like set icon image based data value Also see examples I tried things Using match icon image [ match [ get tap ports ] {tubes} circle {tubes} square {tubes} octagon {tubes} circle default ] Using case icon image [ case [ [ get tap ports ] ] {tubes} circle [ [ get tap ports ] ] {tubes} square [ [ get tap ports ] ] {tubes} octagon {tubes} circle default ] Using property stops icon image { property tap ports type categorical stops [ [ {tubes} circle ] [ {tubes} square ] [ {tubes} octagon ] ] } All produce icons Also I try log rendered features layer using queryRenderedFeatures I see empty arrays features rendering due attempts If I simply set icon image {tubes} circle everything renders fine circles course,Using Mapbox GL JS expressions to set an icon-image, javascript  expression  mapbox  mapbox-gl-js  mapbox-gl ,55399891,0,Thanks suggestion ChaseChoi When I first tried steps work either I added debug statement layer causing problems map zoom gt { console log map queryRenderedFeatures { layers [ tubes ] } } In I noticed layout image icon property something like {tubes} circle rather blue circle {tubes} color So staying steps approach I used concat expression worked icon image [ step [ get tap ports ] [ concat [ get tubes ] circle ] default [ concat [ get tubes ] circle ] [ concat [ get tubes ] square ] [ concat [ get tubes ] octagon ] ] I went back tried approaches using concat time work expect property stops approach,3/27/2019 18:22,https://stackoverflow.com/questions/55384143,Yup
1042,55387640,,I trying add event listener image layer mapbox gl seem work even possible type layer Here codepen demonstrating problem var mapStyle { version sources {} layers [] } var map new mapboxgl Map { container map maxZoom minZoom zoom center [ 789 874] style mapStyle } map load function { map addSource firstim { type image url coordinates [ [ 425 437] [ 516 437] [ 516 936] [ 425 936] ] } map addLayer { id images type raster source firstim paint { raster opacity } } map click function e { var features map queryRenderedFeatures e point { layers [ images ] } var clusterId features[ ] console log clusterId } map click images function e { console log e } } I tried adding event layer map click layerID function work Neither using queryRenderedFeatures Thanks help,How can I add an event listener to a mapbox image/raster layer?, mapbox  mapbox-gl-js  mapbox-gl ,55390592,1,This implemented yet As workaround need listen click events test see click within bounds image,3/27/2019 22:47,https://stackoverflow.com/questions/55387640,Nope
1043,55387872,,I like make map ability zoom e g using scroll wheel This works first map reloaded zoom functionality stops working Another solution would + zoom tools show map Here minimal script reproduces issue import dash import dash core components dcc import dash html components html import pandas pd dash dependencies import Input Output State import plotly graph objs go external stylesheets [ app dash Dash name external stylesheets external stylesheets df pd read csv app layout html Div [ html Button Update Graph id get html P On first load zoom works fine After reloading zoom work anymore dcc Graph id map ] app callback Output map figure [Input get n clicks ] def update map callback n clicks return { data [ go Scattermapbox lat df[ lat ] lon df[ long ] mode markers marker dict size ] layout go Layout autosize True hovermode closest mapbox dict accesstoken enter mapbox key center dict lat lon 100 zoom } name main app run server debug True When page first pops one zoom map I expect pressing update graph button zooming still work However one presses Update graph button zoom level map becomes fixed,Plotly dash mapbox map won't zoom after reload, python  mapbox  plotly-dash ,55389652,0,This issue come recently essentially problem renders app useless moment See entry community provides workaround live clunky replacement mouse wheel,3/27/2019 23:11,https://stackoverflow.com/questions/55387872,Nope
1047,55395683,,I want draw shape finger MAP BOX map android But cant find solution option,is there any way to draw shapes with fingers over MAP BOX MAP for android studio, android  mapbox ,55396330,2,see Basically touch listener MapView As touching happens convert touch point actual map coordinates You add coordinate list coordinates continually update LineLayer GeoJSON new coordinate list That LineLayer gets updated map touching drawing happens Because screenshot OP shows polygon rather looser finger drawing also via,3/28/2019 10:47,https://stackoverflow.com/questions/55395683,Nope
1048,55408320,55448565.0,I find mention internets possible use google maps satellite mapboxgl anyone done account google maps never answer,Can I use the google satellite layer with mapboxgl?, google-maps  mapbox ,55448565,1,According Google Maps Terms Service section Restrictions Against Misusing Services No Use With Non Google Maps Customer use Google Maps Core Services Customer Application contains non Google map For example Customer display Places listings non Google map ii display Street View imagery non Google maps Customer Application This also covers inquiry use Google Maps Satellite Layer products outside Google Maps APIs,3/28/2019 23:22,https://stackoverflow.com/questions/55408320,Yup
1049,55414402,,I use GeoServer provide Vector Tiles based GeoServer Vector Tile Extension biking trails pbf The data added vector source visualized using Mapbox GL JS Additionally I use GeoServer perpendicularOffset offset lines I always two directions biking trail A problem occurs visualizing data within Mapbox The lines cut tile edges although visualized correctly using layer preview GeoServer The I zoom map less clipping lines happens detailed zoom lines drawn correctly I already tried use large enough buffer modify tile size suggestions researching problem Unfortunately settings effect I another vector source layer base map I problems It seems offsetting lines might problem Any idea I try,GeoServer Vector Tiles show tile boundary issue in Mapbox GL JS, mapbox-gl-js  geoserver  vector-tiles ,55415981,1,tile size Geoserver tile grid 256x256 mapbox need 512x512 add custom tile grid set tile size 512x512 generate vector tile custom tile grid ok,3/29/2019 9:36,https://stackoverflow.com/questions/55414402,Nope
1050,55419351,55420595.0,I map activity MapBox map I want show top part screen search bar search places I included following libraries app gradle implementation com mapbox mapboxsdk mapbox android sdk implementation com mapbox mapboxsdk mapbox android plugin annotation v implementation com mapbox mapboxsdk mapbox android plugin places v The layout xml file looks like following lt xml version encoding utf gt lt android support constraint ConstraintLayout xmlns android xmlns app xmlns tools android layout width match parent android layout height match parent tools context quintetto seeme ui maps MapsActivity gt lt android support v7 widget Toolbar android id +id toolbar profileview2 android layout width 0dp android layout height wrap content android background color black android minHeight attr actionBarSize android theme attr actionBarTheme app layout constraintEnd toEndOf parent app layout constraintStart toStartOf parent app layout constraintTop toTopOf parent gt lt android support constraint ConstraintLayout android id +id mapSearchBar android layout width match parent android layout height wrap content android minHeight 30dp app layout constraintStart toStartOf parent app layout constraintEnd toStartOf parent app layout constraintTop toBottomOf +id toolbar profileview2 gt lt com mapbox mapboxsdk maps MapView android id +id mapView android layout width match parent android layout height wrap content app layout constraintStart toStartOf parent app layout constraintEnd toStartOf parent app layout constraintTop toBottomOf +id mapSearchBar app layout constraintBottom toBottomOf parent app mapbox cameraTargetLat 73581 app mapbox cameraTargetLng 99155 app mapbox cameraZoom gt lt android support constraint ConstraintLayout gt The content activity Override protected void onCreate Bundle savedInstanceState { super onCreate savedInstanceState Mapbox getInstance lt token gt setContentView R layout activity maps mapView findViewById R id mapView mapView onCreate savedInstanceState mapView getMapAsync new OnMapReadyCallback { Override public void onMapReady NonNull MapboxMap mapboxMap { mapboxMap setStyle Style MAPBOX STREETS new Style OnStyleLoaded { Override public void onStyleLoaded NonNull Style style {} } } } PlaceAutocompleteFragment autocompleteFragment savedInstanceState null { autocompleteFragment PlaceAutocompleteFragment newInstance lt token gt final FragmentTransaction transaction getSupportFragmentManager beginTransaction transaction add R id mapSearchBar autocompleteFragment PlaceAutocompleteFragment TAG transaction commit } else { autocompleteFragment PlaceAutocompleteFragment getSupportFragmentManager findFragmentByTag PlaceAutocompleteFragment TAG } autocompleteFragment setOnPlaceSelectedListener new PlaceSelectionListener { Override public void onPlaceSelected CarmenFeature carmenFeature { Toast makeText MapsActivity carmenFeature text Toast LENGTH LONG show finish } Override public void onCancel { finish } } } Override public void onStart { super onStart mapView onStart } Override public void onResume { super onResume mapView onResume } Override public void onPause { super onPause mapView onPause } Override public void onStop { super onStop mapView onStop } Override public void onLowMemory { super onLowMemory mapView onLowMemory } Override protected void onDestroy { super onDestroy mapView onDestroy } Override protected void onSaveInstanceState Bundle outState { super onSaveInstanceState outState mapView onSaveInstanceState outState } When I open activity map shows also virtual keyboard appears lens instead usual enter button But search bar How I solve Thanks,MapBox Android plugins: show place search bar on activity, android  mapbox  openstreetmap  mapbox-plugin ,55420595,0,I solved simply replacing ConstraintLayout LinearLayout vertical orientation,3/29/2019 14:14,https://stackoverflow.com/questions/55419351,Yup
1051,55423625,55432424.0,I initializing mapbox map adding sources layers linked mapbox addSource MY SOURCE { type geojson data { type FeatureCollection features [] } } mapbox addLayer { id MY LAYER type circle source MY SOURCE paint { circle radius circle color d31467 } } goal I want definitions done I need update source I mapbox getSource MY SOURCE setData geojson Sometimes though I need wipe polygons points everything How I without losing definitions I see removeSource removeLayer tells I actually need recreate definitions Is less destructive way,A clean way to wipe out mapbox FeatureCollections without losing layers and sources?, mapbox  mapbox-gl-js ,55432424,2,You two options Hide layers map setLayoutProperty lt layer id gt visibility none Remove features sources setting empty geojson map getSource lt source id gt setData { type FeatureCollection features [] lt features } Also removing amp adding sources layers might worst option depending frequency want,3/29/2019 18:32,https://stackoverflow.com/questions/55423625,Yup
